sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat,
,,,,,,,,,,,,,13149
,,,,,,,,,,,,,11877
,,,,,,,,,,,,,9959
,,,,,,,,,,,,,8261
,,,,,,,,,,,,,7187
,,,,,,,,,,,,,7093
,,,,,,,,,,,,,7086
,,,,,,,,,,,,,6801
,,,,,,,,,,,,,6310
,,,,,,,,,,,,,6024
,,,,,,,,,,,,,5088
,,,,,,,,,,,,,4635
,,,,,,,,,,,,,4467
,,,,,,,,,,,,,4504
,,,,,,,,,,,,,4950
,,,,,,,,,,,,,17609
,,,,,,,,,,,,,18651
,,,,,,,,,,,,,12378
,,,,,,,,,,,,,12828
,,,,,,,,,,,,,12004
,,,,,,,,,,,,,11532
,,,,,,,,,,,,,10173
,,,,,,,,,,,,,8752
,,,,,,,,,,,,,8911
,,,,,,,,,,,,,10630
,,,,,,,,,,,,,8595
,,,,,,,,,,,,,7192
,,,,,,,,,,,,,5999
,,,,,,,,,,,,,6018
,,,,,,,,,,,,,5897
,,,,,,,,,,,,,5248
,,,,,,,,,,,,,7891
,,,,,,,,,,,,,38953
,,,,,,,,,,,,,59940
,,,,,,,,,,,,,75280
,,,,,,,,,,,,,45545
,,,,,,,,,,,,,29935
,,,,,,,,,,,,,21869
,,,,,,,,,,,,,16905
,,,,,,,,,,,,,14225
,,,,,,,,,,,,,11783
,,,,,,,,,,,,,9732
,,,,,,,,,,,,,8220
,,,,,,,,,,,,,7739
,,,,,,,,,,,,,7351
,,,,,,,,,,,,,7270
,,,,,,,,,,,,,6982
,,,,,,,,,,,,,7388
,,,,,,,,,,,,,6607
,,,,,,,,,,,,,6448
,,,,,,,,,,,,,6275
,,,,,,,,,,,,,5899
,,,,,,,,,,,,,5707
,,,,,,,,,,,,,5399
,,,,,,,,,,,,,5195
,,,,,,,,,,,,,5186
,,,,,,,,,,,,,5146
,,,,,,,,,,,,,5041
,,,,,,,,,,,,,4725
,,,,,,,,,,,,,4515
,,,,,,,,,,,,,4290
,,,,,,,,,,,,,4339
,,,,,,,,,,,,,4409
,,,,,,,,,,,,,5094
,,,,,,,,,,,,,5354
,,,,,,,,,,,,,5379
,,,,,,,,,,,,,5632
,,,,,,,,,,,,,5914
,,,,,,,,,,,,,5666
,,,,,,,,,,,,,5404
,,,,,,,,,,,,,5075
,,,,,,,,,,,,,4758
,,,,,,,,,,,,,4686
,,,,,,,,,,,,,4584
,,,,,,,,,,,,,4455
,,,,,,,,,,,,,4466
,,,,,,,,,,,,,4842
,,,,,,,,,,,,,7542
,,,,,,,,,,,,,9865
,,,,,,,,,,,,,17800
,,,,,,,,,,,,,44659
,,,,,,,,,,,,,90324
,,,,,,,,,,,,,80647
,,,,,,,,,,,,,46781
,,,,,,,,,,,,,33395
,,,,,,,,,,,,,29810
,,,,,,,,,,,,,33370
,,,,,,,,,,,,,32373
,,,,,,,,,,,,,30881
,,,,,,,,,,,,,29640
,,,,,,,,,,,,,24932
,,,,,,,,,,,,,25136
,,,,,,,,,,,,,43169
,,,,,,,,,,,,,75173
,,,,,,,,,,,,,62185
,,,,,,,,,,,,,42617
,,,,,,,,,,,,,30010
,,,,,,,,,,,,,23076
,,,,,,,,,,,,,19416
,,,,,,,,,,,,,16202
,,,,,,,,,,,,,14542
,,,,,,,,,,,,,12987
,,,,,,,,,,,,,11742
,,,,,,,,,,,,,11319
,,,,,,,,,,,,,11011
,,,,,,,,,,,,,10571
,,,,,,,,,,,,,9966
,,,,,,,,,,,,,9212
,,,,,,,,,,,,,8780
,,,,,,,,,,,,,8217
,,,,,,,,,,,,,7499
,,,,,,,,,,,,,6860
,,,,,,,,,,,,,6371
,,,,,,,,,,,,,5944
,,,,,,,,,,,,,5586
,,,,,,,,,,,,,5823
,,,,,,,,,,,,,6442
,,,,,,,,,,,,,7300
,,,,,,,,,,,,,7691
,,,,,,,,,,,,,7373
,,,,,,,,,,,,,7106
,,,,,,,,,,,,,6756
,,,,,,,,,,,,,6392
,,,,,,,,,,,,,6118
,,,,,,,,,,,,,5828
,,,,,,,,,,,,,7985
,,,,,,,,,,,,,9690
,,,,,,,,,,,,,8611
,,,,,,,,,,,,,7719
,,,,,,,,,,,,,7060
,,,,,,,,,,,,,6687
,,,,,,,,,,,,,6790
,,,,,,,,,,,,,6418
,,,,,,,,,,,,,6862
,,,,,,,,,,,,,9026
,,,,,,,,,,,,,9146
,,,,,,,,,,,,,9808
,,,,,,,,,,,,,9667
,,,,,,,,,,,,,10077
,,,,,,,,,,,,,9346
,,,,,,,,,,,,,16274
,,,,,,,,,,,,,50717
,,,,,,,,,,,,,66915
,,,,,,,,,,,,,72643
,,,,,,,,,,,,,66219
,,,,,,,,,,,,,46779
,,,,,,,,,,,,,34007
,,,,,,,,,,,,,26308
,,,,,,,,,,,,,20250
,,,,,,,,,,,,,15766
,,,,,,,,,,,,,12639
,,,,,,,,,,,,,10577
,,,,,,,,,,,,,9733
,,,,,,,,,,,,,9439
,,,,,,,,,,,,,8870
,,,,,,,,,,,,,8072
,,,,,,,,,,,,,7571
,,,,,,,,,,,,,6979
,,,,,,,,,,,,,6744
,,,,,,,,,,,,,6141
,,,,,,,,,,,,,5658
,,,,,,,,,,,,,5652
,,,,,,,,,,,,,5341
,,,,,,,,,,,,,4997
,,,,,,,,,,,,,4796
,,,,,,,,,,,,,4904
,,,,,,,,,,,,,4689
,,,,,,,,,,,,,4449
,,,,,,,,,,,,,4340
,,,,,,,,,,,,,4031
,,,,,,,,,,,,,3925
,,,,,,,,,,,,,3987
,,,,,,,,,,,,,3881
,,,,,,,,,,,,,3568
,,,,,,,,,,,,,3319
,,,,,,,,,,,,,3239
,,,,,,,,,,,,,3199
,,,,,,,,,,,,,3130
,,,,,,,,,,,,,3046
,,,,,,,,,,,,,3980
,,,,,,,,,,,,,3931
,,,,,,,,,,,,,4186
,,,,,,,,,,,,,3816
,,,,,,,,,,,,,3638
,,,,,,,,,,,,,3711
,,,,,,,,,,,,,3694
,,,,,,,,,,,,,3723
,,,,,,,,,,,,,4240
,,,,,,,,,,,,,3861
,,,,,,,,,,,,,4192
,,,,,,,,,,,,,5316
,,,,,,,,,,,,,10658
,,,,,,,,,,,,,17868
,,,,,,,,,,,,,20856
,,,,,,,,,,,,,12403
,,,,,,,,,,,,,8711
,,,,,,,,,,,,,6986
,,,,,,,,,,,,,6537
,,,,,,,,,,,,,4041
,,,,,,,,,,,,,2050
,,,,,,,,,,,,,2416
,,,,,,,,,,,,,3382
,,,,,,,,,,,,,3809
,,,,,,,,,,,,,3957
,,,,,,,,,,,,,3770
,,,,,,,,,,,,,3626
,,,,,,,,,,,,,3660
,,,,,,,,,,,,,3433
,,,,,,,,,,,,,3257
,,,,,,,,,,,,,3050
,,,,,,,,,,,,,2713
,,,,,,,,,,,,,2534
,,,,,,,,,,,,,2348
,,,,,,,,,,,,,2294
,,,,,,,,,,,,,2266
,,,,,,,,,,,,,2524
,,,,,,,,,,,,,3003
,,,,,,,,,,,,,3912
,,,,,,,,,,,,,3703
,,,,,,,,,,,,,6280
,,,,,,,,,,,,,5015
,,,,,,,,,,,,,4884
,,,,,,,,,,,,,5585
,,,,,,,,,,,,,6111
,,,,,,,,,,,,,8367
,,,,,,,,,,,,,8435
,,,,,,,,,,,,,18941
,,,,,,,,,,,,,23298
,,,,,,,,,,,,,15250
,,,,,,,,,,,,,10524
,,,,,,,,,,,,,9212
,,,,,,,,,,,,,10048
,,,,,,,,,,,,,10781
,,,,,,,,,,,,,9967
,,,,,,,,,,,,,9047
,,,,,,,,,,,,,8534
,,,,,,,,,,,,,7248
,,,,,,,,,,,,,6096
,,,,,,,,,,,,,4955
,,,,,,,,,,,,,4107
,,,,,,,,,,,,,3475
,,,,,,,,,,,,,3127
,,,,,,,,,,,,,2896
,,,,,,,,,,,,,2654
,,,,,,,,,,,,,2545
,,,,,,,,,,,,,2376
,,,,,,,,,,,,,2421
,,,,,,,,,,,,,2882
,,,,,,,,,,,,,2975
,,,,,,,,,,,,,3736
,,,,,,,,,,,,,3329
,,,,,,,,,,,,,4629
,,,,,,,,,,,,,5616
,,,,,,,,,,,,,4492
,,,,,,,,,,,,,3718
,,,,,,,,,,,,,3138
,,,,,,,,,,,,,2803
,,,,,,,,,,,,,2451
,,,,,,,,,,,,,2245
,,,,,,,,,,,,,2025
,,,,,,,,,,,,,1909
,,,,,,,,,,,,,1874
,,,,,,,,,,,,,2012
,,,,,,,,,,,,,2114
,,,,,,,,,,,,,2113
,,,,,,,,,,,,,2103
,,,,,,,,,,,,,2160
,,,,,,,,,,,,,2092
,,,,,,,,,,,,,2027
,,,,,,,,,,,,,1977
,,,,,,,,,,,,,1875
,,,,,,,,,,,,,1867
,,,,,,,,,,,,,1822
,,,,,,,,,,,,,1786
,,,,,,,,,,,,,1735
,,,,,,,,,,,,,1670
,,,,,,,,,,,,,1660
,,,,,,,,,,,,,1605
,,,,,,,,,,,,,1585
,,,,,,,,,,,,,1490
,,,,,,,,,,,,,1399
,,,,,,,,,,,,,1433
,,,,,,,,,,,,,1440
,,,,,,,,,,,,,1427
,,,,,,,,,,,,,1488
,,,,,,,,,,,,,1667
,,,,,,,,,,,,,1605
,,,,,,,,,,,,,1553
,,,,,,,,,,,,,1492
,,,,,,,,,,,,,1512
,,,,,,,,,,,,,1444
,,,,,,,,,,,,,1393
,,,,,,,,,,,,,1366
,,,,,,,,,,,,,1356
,,,,,,,,,,,,,1415
,,,,,,,,,,,,,1519
,,,,,,,,,,,,,1630
,,,,,,,,,,,,,1609
,,,,,,,,,,,,,1610
,,,,,,,,,,,,,1552
,,,,,,,,,,,,,1561
,,,,,,,,,,,,,1509
,,,,,,,,,,,,,1528
,,,,,,,,,,,,,1474
,,,,,,,,,,,,,1435
,,,,,,,,,,,,,1392
,,,,,,,,,,,,,1397
,,,,,,,,,,,,,1384
,,,,,,,,,,,,,1407
,,,,,,,,,,,,,1365
,,,,,,,,,,,,,1387
,,,,,,,,,,,,,1370
,,,,,,,,,,,,,1377
,,,,,,,,,,,,,1376
,,,,,,,,,,,,,1398
,,,,,,,,,,,,,1361
,,,,,,,,,,,,,1324
,,,,,,,,,,,,,1310
,,,,,,,,,,,,,1356
,,,,,,,,,,,,,1320
,,,,,,,,,,,,,1350
,,,,,,,,,,,,,1365
,,,,,,,,,,,,,1347
,,,,,,,,,,,,,1341
,,,,,,,,,,,,,1374
,,,,,,,,,,,,,1363
,,,,,,,,,,,,,1448
,,,,,,,,,,,,,1615
,,,,,,,,,,,,,1937
,,,,,,,,,,,,,2000
,,,,,,,,,,,,,1988
,,,,,,,,,,,,,2016
,,,,,,,,,,,,,2136
,,,,,,,,,,,,,2098
,,,,,,,,,,,,,2041
,,,,,,,,,,,,,1719
,,,,,,,,,,,,,1567
,,,,,,,,,,,,,1660
,,,,,,,,,,,,,1748
,,,,,,,,,,,,,1948
,,,,,,,,,,,,,2364
,,,,,,,,,,,,,2415
,,,,,,,,,,,,,2946
,,,,,,,,,,,,,3467
,,,,,,,,,,,,,3609
,,,,,,,,,,,,,4322
,,,,,,,,,,,,,4133
,,,,,,,,,,,,,5990
,,,,,,,,,,,,,5518
,,,,,,,,,,,,,6930
,,,,,,,,,,,,,10432
,,,,,,,,,,,,,13410
,,,,,,,,,,,,,11525
,,,,,,,,,,,,,8463
,,,,,,,,,,,,,6726
,,,,,,,,,,,,,5751
,,,,,,,,,,,,,4992
,,,,,,,,,,,,,3715
,,,,,,,,,,,,,2749
,,,,,,,,,,,,,2302
,,,,,,,,,,,,,2298
,,,,,,,,,,,,,2516
,,,,,,,,,,,,,2499
,,,,,,,,,,,,,2760
,,,,,,,,,,,,,5699
,,,,,,,,,,,,,10675
,,,,,,,,,,,,,13682
,,,,,,,,,,,,,14735
,,,,,,,,,,,,,12499
,,,,,,,,,,,,,9238
,,,,,,,,,,,,,6857
,,,,,,,,,,,,,5278
,,,,,,,,,,,,,5550
,,,,,,,,,,,,,13572
,,,,,,,,,,,,,21606
,,,,,,,,,,,,,26087
,,,,,,,,,,,,,20945
,,,,,,,,,,,,,15142
,,,,,,,,,,,,,12668
,,,,,,,,,,,,,13122
,,,,,,,,,,,,,14148
,,,,,,,,,,,,,12751
,,,,,,,,,,,,,11615
,,,,,,,,,,,,,9262
,,,,,,,,,,,,,7988
,,,,,,,,,,,,,7805
,,,,,,,,,,,,,7908
,,,,,,,,,,,,,7067
,,,,,,,,,,,,,6284
,,,,,,,,,,,,,5411
,,,,,,,,,,,,,4971
,,,,,,,,,,,,,5128
,,,,,,,,,,,,,14528
,,,,,,,,,,,,,28603
,,,,,,,,,,,,,43842
,,,,,,,,,,,,,42066
,,,,,,,,,,,,,64598
,,,,,,,,,,,,,65909
,,,,,,,,,,,,,34722
,,,,,,,,,,,,,23558
,,,,,,,,,,,,,18787
,,,,,,,,,,,,,15067
,,,,,,,,,,,,,12555
,,,,,,,,,,,,,10498
,,,,,,,,,,,,,9115
,,,,,,,,,,,,,8115
,,,,,,,,,,,,,7425
,,,,,,,,,,,,,6943
,,,,,,,,,,,,,6267
,,,,,,,,,,,,,5879
,,,,,,,,,,,,,5360
,,,,,,,,,,,,,5720
,,,,,,,,,,,,,4492
,,,,,,,,,,,,,3314
,,,,,,,,,,,,,3187
,,,,,,,,,,,,,3185
,,,,,,,,,,,,,3285
,,,,,,,,,,,,,3484
,,,,,,,,,,,,,3758
,,,,,,,,,,,,,3769
,,,,,,,,,,,,,3320
,,,,,,,,,,,,,3260
,,,,,,,,,,,,,3110
,,,,,,,,,,,,,4315
,,,,,,,,,,,,,5182
,,,,,,,,,,,,,6160
,,,,,,,,,,,,,9199
,,,,,,,,,,,,,68422
,,,,,,,,,,,,,121207
,,,,,,,,,,,,,129043
,,,,,,,,,,,,,94472
,,,,,,,,,,,,,50398
,,,,,,,,,,,,,39208
,,,,,,,,,,,,,35159
,,,,,,,,,,,,,33555
,,,,,,,,,,,,,33276
,,,,,,,,,,,,,46382
,,,,,,,,,,,,,55174
,,,,,,,,,,,,,45977
,,,,,,,,,,,,,33136
,,,,,,,,,,,,,26434
,,,,,,,,,,,,,24780
,,,,,,,,,,,,,22055
,,,,,,,,,,,,,17448
,,,,,,,,,,,,,14032
,,,,,,,,,,,,,11735
,,,,,,,,,,,,,10300
,,,,,,,,,,,,,9802
,,,,,,,,,,,,,9149
,,,,,,,,,,,,,8815
,,,,,,,,,,,,,8560
,,,,,,,,,,,,,8318
,,,,,,,,,,,,,8054
,,,,,,,,,,,,,7522
,,,,,,,,,,,,,8448
,,,,,,,,,,,,,12107
,,,,,,,,,,,,,25211
,,,,,,,,,,,,,30812
,,,,,,,,,,,,,23473
,,,,,,,,,,,,,18379
,,,,,,,,,,,,,15450
,,,,,,,,,,,,,13477
,,,,,,,,,,,,,11964
,,,,,,,,,,,,,10767
,,,,,,,,,,,,,11424
,,,,,,,,,,,,,17305
,,,,,,,,,,,,,20242
,,,,,,,,,,,,,23069
,,,,,,,,,,,,,21509
,,,,,,,,,,,,,17790
,,,,,,,,,,,,,15602
,,,,,,,,,,,,,15551
,,,,,,,,,,,,,14689
,,,,,,,,,,,,,12531
,,,,,,,,,,,,,11007
,,,,,,,,,,,,,10350
,,,,,,,,,,,,,10210
,,,,,,,,,,,,,9946
,,,,,,,,,,,,,9637
,,,,,,,,,,,,,9074
,,,,,,,,,,,,,8642
,,,,,,,,,,,,,8157
,,,,,,,,,,,,,7763
,,,,,,,,,,,,,7343
,,,,,,,,,,,,,7034
,,,,,,,,,,,,,6711
,,,,,,,,,,,,,6455
,,,,,,,,,,,,,6409
,,,,,,,,,,,,,6572
,,,,,,,,,,,,,7128
,,,,,,,,,,,,,10069
,,,,,,,,,,,,,12362
,,,,,,,,,,,,,11967
,,,,,,,,,,,,,10968
,,,,,,,,,,,,,10301
,,,,,,,,,,,,,9339
,,,,,,,,,,,,,8403
,,,,,,,,,,,,,8080
,,,,,,,,,,,,,8193
,,,,,,,,,,,,,8223
,,,,,,,,,,,,,7645
,,,,,,,,,,,,,7044
,,,,,,,,,,,,,6594
,,,,,,,,,,,,,6141
,,,,,,,,,,,,,6254
,,,,,,,,,,,,,9852
,,,,,,,,,,,,,14494
,,,,,,,,,,,,,16445
,,,,,,,,,,,,,13613
,,,,,,,,,,,,,11022
,,,,,,,,,,,,,9212
,,,,,,,,,,,,,7890
,,,,,,,,,,,,,6583
,,,,,,,,,,,,,5918
,,,,,,,,,,,,,5485
,,,,,,,,,,,,,8428
,,,,,,,,,,,,,10608
,,,,,,,,,,,,,15010
,,,,,,,,,,,,,23485
,,,,,,,,,,,,,21358
,,,,,,,,,,,,,16418
,,,,,,,,,,,,,13731
,,,,,,,,,,,,,11752
,,,,,,,,,,,,,12593
,,,,,,,,,,,,,10198
,,,,,,,,,,,,,13163
,,,,,,,,,,,,,20404
,,,,,,,,,,,,,21254
,,,,,,,,,,,,,20631
,,,,,,,,,,,,,17017
,,,,,,,,,,,,,13025
,,,,,,,,,,,,,10460
,,,,,,,,,,,,,8976
,,,,,,,,,,,,,8255
,,,,,,,,,,,,,11837
,,,,,,,,,,,,,13350
,,,,,,,,,,,,,10403
,,,,,,,,,,,,,8398
,,,,,,,,,,,,,7128
,,,,,,,,,,,,,6738
,,,,,,,,,,,,,7090
,,,,,,,,,,,,,6223
,,,,,,,,,,,,,5801
,,,,,,,,,,,,,5231
,,,,,,,,,,,,,4736
,,,,,,,,,,,,,4363
,,,,,,,,,,,,,4155
,,,,,,,,,,,,,3885
,,,,,,,,,,,,,3655
,,,,,,,,,,,,,3483
,,,,,,,,,,,,,3382
,,,,,,,,,,,,,3262
,,,,,,,,,,,,,3210
,,,,,,,,,,,,,3272
,,,,,,,,,,,,,3913
,,,,,,,,,,,,,4054
,,,,,,,,,,,,,4027
,,,,,,,,,,,,,4054
,,,,,,,,,,,,,3825
,,,,,,,,,,,,,3996
,,,,,,,,,,,,,4405
,,,,,,,,,,,,,4137
,,,,,,,,,,,,,3473
,,,,,,,,,,,,,3094
,,,,,,,,,,,,,2883
,,,,,,,,,,,,,2746
,,,,,,,,,,,,,2734
,,,,,,,,,,,,,2901
,,,,,,,,,,,,,3134
,,,,,,,,,,,,,3322
,,,,,,,,,,,,,4747
,,,,,,,,,,,,,5318
,,,,,,,,,,,,,4552
,,,,,,,,,,,,,4242
,,,,,,,,,,,,,4268
,,,,,,,,,,,,,3876
,,,,,,,,,,,,,4108
,,,,,,,,,,,,,3548
,,,,,,,,,,,,,3418
,,,,,,,,,,,,,3261
,,,,,,,,,,,,,3481
,,,,,,,,,,,,,4267
,,,,,,,,,,,,,4680
,,,,,,,,,,,,,3773
,,,,,,,,,,,,,3543
,,,,,,,,,,,,,3686
,,,,,,,,,,,,,4182
,,,,,,,,,,,,,5505
,,,,,,,,,,,,,3606
,,,,,,,,,,,,,3002
,,,,,,,,,,,,,2688
,,,,,,,,,,,,,2372
,,,,,,,,,,,,,2436
,,,,,,,,,,,,,2387
,,,,,,,,,,,,,2361
,,,,,,,,,,,,,3271
,,,,,,,,,,,,,3580
,,,,,,,,,,,,,3577
,,,,,,,,,,,,,3545
,,,,,,,,,,,,,3991
,,,,,,,,,,,,,3812
,,,,,,,,,,,,,3180
,,,,,,,,,,,,,2797
,,,,,,,,,,,,,2881
,,,,,,,,,,,,,3723
,,,,,,,,,,,,,3178
,,,,,,,,,,,,,3122
,,,,,,,,,,,,,3722
,,,,,,,,,,,,,6877
,,,,,,,,,,,,,5125
,,,,,,,,,,,,,5322
,,,,,,,,,,,,,6380
,,,,,,,,,,,,,4719
,,,,,,,,,,,,,3921
,,,,,,,,,,,,,5666
,,,,,,,,,,,,,5975
,,,,,,,,,,,,,4812
,,,,,,,,,,,,,3900
,,,,,,,,,,,,,3344
,,,,,,,,,,,,,5558
,,,,,,,,,,,,,33108
,,,,,,,,,,,,,54117
,,,,,,,,,,,,,50229
,,,,,,,,,,,,,25234
,,,,,,,,,,,,,16205
,,,,,,,,,,,,,12095
,,,,,,,,,,,,,9661
,,,,,,,,,,,,,8103
,,,,,,,,,,,,,6636
,,,,,,,,,,,,,5680
,,,,,,,,,,,,,5425
,,,,,,,,,,,,,6170
,,,,,,,,,,,,,5603
,,,,,,,,,,,,,4924
,,,,,,,,,,,,,4406
,,,,,,,,,,,,,4652
,,,,,,,,,,,,,15932
,,,,,,,,,,,,,20639
,,,,,,,,,,,,,23608
,,,,,,,,,,,,,20289
,,,,,,,,,,,,,16806
,,,,,,,,,,,,,13060
,,,,,,,,,,,,,10702
,,,,,,,,,,,,,9018
,,,,,,,,,,,,,7805
,,,,,,,,,,,,,19635
,,,,,,,,,,,,,26988
,,,,,,,,,,,,,21689
,,,,,,,,,,,,,31394
,,,,,,,,,,,,,36044
,,,,,,,,,,,,,35011
,,,,,,,,,,,,,43368
,,,,,,,,,,,,,32528
,,,,,,,,,,,,,24534
,,,,,,,,,,,,,31851
,,,,,,,,,,,,,44746
,,,,,,,,,,,,,50019
,,,,,,,,,,,,,40536
,,,,,,,,,,,,,32563
,,,,,,,,,,,,,26470
,,,,,,,,,,,,,21627
,,,,,,,,,,,,,17511
,,,,,,,,,,,,,14249
,,,,,,,,,,,,,11740
,,,,,,,,,,,,,9931
,,,,,,,,,,,,,8962
,,,,,,,,,,,,,8356
,,,,,,,,,,,,,7843
,,,,,,,,,,,,,8097
,,,,,,,,,,,,,8392
,,,,,,,,,,,,,8475
,,,,,,,,,,,,,7941
,,,,,,,,,,,,,7406
,,,,,,,,,,,,,7139
,,,,,,,,,,,,,6928
,,,,,,,,,,,,,6840
,,,,,,,,,,,,,6493
,,,,,,,,,,,,,6337
,,,,,,,,,,,,,7050
,,,,,,,,,,,,,23755
,,,,,,,,,,,,,29095
,,,,,,,,,,,,,21002
,,,,,,,,,,,,,16248
,,,,,,,,,,,,,13766
,,,,,,,,,,,,,12132
,,,,,,,,,,,,,11381
,,,,,,,,,,,,,10341
,,,,,,,,,,,,,10658
,,,,,,,,,,,,,9660
,,,,,,,,,,,,,9573
,,,,,,,,,,,,,9419
,,,,,,,,,,,,,9389
,,,,,,,,,,,,,9116
,,,,,,,,,,,,,8706
,,,,,,,,,,,,,8298
,,,,,,,,,,,,,7915
,,,,,,,,,,,,,7449
,,,,,,,,,,,,,7061
,,,,,,,,,,,,,6686
,,,,,,,,,,,,,6391
,,,,,,,,,,,,,6287
,,,,,,,,,,,,,6424
,,,,,,,,,,,,,8364
,,,,,,,,,,,,,21965
,,,,,,,,,,,,,23278
,,,,,,,,,,,,,17738
,,,,,,,,,,,,,14331
,,,,,,,,,,,,,12083
,,,,,,,,,,,,,10539
,,,,,,,,,,,,,9371
,,,,,,,,,,,,,8541
,,,,,,,,,,,,,7841
,,,,,,,,,,,,,7542
,,,,,,,,,,,,,7142
,,,,,,,,,,,,,6804
,,,,,,,,,,,,,6395
,,,,,,,,,,,,,6127
,,,,,,,,,,,,,5765
,,,,,,,,,,,,,5606
,,,,,,,,,,,,,5863
,,,,,,,,,,,,,6312
,,,,,,,,,,,,,7098
,,,,,,,,,,,,,7231
,,,,,,,,,,,,,6986
,,,,,,,,,,,,,6398
,,,,,,,,,,,,,6037
,,,,,,,,,,,,,5884
,,,,,,,,,,,,,5605
,,,,,,,,,,,,,5201
,,,,,,,,,,,,,4979
,,,,,,,,,,,,,5267
,,,,,,,,,,,,,8380
,,,,,,,,,,,,,19707
,,,,,,,,,,,,,18174
,,,,,,,,,,,,,14386
,,,,,,,,,,,,,12112
,,,,,,,,,,,,,10637
,,,,,,,,,,,,,9538
,,,,,,,,,,,,,8503
,,,,,,,,,,,,,7713
,,,,,,,,,,,,,6948
,,,,,,,,,,,,,6683
,,,,,,,,,,,,,6408
,,,,,,,,,,,,,5994
,,,,,,,,,,,,,5795
,,,,,,,,,,,,,5740
,,,,,,,,,,,,,5546
,,,,,,,,,,,,,5435
,,,,,,,,,,,,,6253
,,,,,,,,,,,,,6357
,,,,,,,,,,,,,6969
,,,,,,,,,,,,,10463
,,,,,,,,,,,,,19962
,,,,,,,,,,,,,27273
,,,,,,,,,,,,,21533
,,,,,,,,,,,,,23262
,,,,,,,,,,,,,23898
,,,,,,,,,,,,,24695
,,,,,,,,,,,,,20437
,,,,,,,,,,,,,16892
,,,,,,,,,,,,,14133
,,,,,,,,,,,,,12411
,,,,,,,,,,,,,11126
,,,,,,,,,,,,,10085
,,,,,,,,,,,,,9235
,,,,,,,,,,,,,8640
,,,,,,,,,,,,,8077
,,,,,,,,,,,,,7828
,,,,,,,,,,,,,6757
,,,,,,,,,,,,,5826
,,,,,,,,,,,,,5341
,,,,,,,,,,,,,5188
,,,,,,,,,,,,,5113
,,,,,,,,,,,,,5258
,,,,,,,,,,,,,5192
,,,,,,,,,,,,,5363
,,,,,,,,,,,,,5346
,,,,,,,,,,,,,5232
,,,,,,,,,,,,,4972
,,,,,,,,,,,,,4814
,,,,,,,,,,,,,4545
,,,,,,,,,,,,,4343
,,,,,,,,,,,,,4214
,,,,,,,,,,,,,4165
,,,,,,,,,,,,,4245
,,,,,,,,,,,,,4050
,,,,,,,,,,,,,3987
,,,,,,,,,,,,,3920
,,,,,,,,,,,,,3950
,,,,,,,,,,,,,4186
,,,,,,,,,,,,,4434
,,,,,,,,,,,,,4774
,,,,,,,,,,,,,6891
,,,,,,,,,,,,,8953
,,,,,,,,,,,,,8621
,,,,,,,,,,,,,7640
,,,,,,,,,,,,,6978
,,,,,,,,,,,,,6221
,,,,,,,,,,,,,5103
,,,,,,,,,,,,,4246
,,,,,,,,,,,,,3689
,,,,,,,,,,,,,3761
,,,,,,,,,,,,,4752
,,,,,,,,,,,,,5231
,,,,,,,,,,,,,7064
,,,,,,,,,,,,,10287
,,,,,,,,,,,,,9351
,,,,,,,,,,,,,9528
,,,,,,,,,,,,,9342
,,,,,,,,,,,,,9141
,,,,,,,,,,,,,9544
,,,,,,,,,,,,,9176
,,,,,,,,,,,,,8690
,,,,,,,,,,,,,9631
,,,,,,,,,,,,,15111
,,,,,,,,,,,,,26392
,,,,,,,,,,,,,29333
,,,,,,,,,,,,,26881
,,,,,,,,,,,,,37499
,,,,,,,,,,,,,36323
,,,,,,,,,,,,,27217
,,,,,,,,,,,,,21460
,,,,,,,,,,,,,18169
,,,,,,,,,,,,,15210
,,,,,,,,,,,,,12850
,,,,,,,,,,,,,14687
,,,,,,,,,,,,,19305
,,,,,,,,,,,,,25315
,,,,,,,,,,,,,27774
,,,,,,,,,,,,,37053
,,,,,,,,,,,,,31869
,,,,,,,,,,,,,25188
,,,,,,,,,,,,,21272
,,,,,,,,,,,,,18141
,,,,,,,,,,,,,15818
,,,,,,,,,,,,,13240
,,,,,,,,,,,,,12904
,,,,,,,,,,,,,16888
,,,,,,,,,,,,,32138
,,,,,,,,,,,,,28473
,,,,,,,,,,,,,21909
,,,,,,,,,,,,,18070
,,,,,,,,,,,,,18274
,,,,,,,,,,,,,27609
,,,,,,,,,,,,,31983
,,,,,,,,,,,,,23537
,,,,,,,,,,,,,18094
,,,,,,,,,,,,,15530
,,,,,,,,,,,,,13567
,,,,,,,,,,,,,12154
,,,,,,,,,,,,,10772
,,,,,,,,,,,,,9487
,,,,,,,,,,,,,8635
,,,,,,,,,,,,,8270
,,,,,,,,,,,,,8892
,,,,,,,,,,,,,10877
,,,,,,,,,,,,,17255
,,,,,,,,,,,,,21463
,,,,,,,,,,,,,22179
,,,,,,,,,,,,,43922
,,,,,,,,,,,,,37708
,,,,,,,,,,,,,26947
,,,,,,,,,,,,,20435
,,,,,,,,,,,,,16395
,,,,,,,,,,,,,13631
,,,,,,,,,,,,,11391
,,,,,,,,,,,,,9632
,,,,,,,,,,,,,8338
,,,,,,,,,,,,,7768
,,,,,,,,,,,,,7726
,,,,,,,,,,,,,7593
,,,,,,,,,,,,,7791
